0.0,Chicago,Illinois,Chicago,Illinois
979.5620528155229,Chicago,Illinois,Austin,Texas
824.3989309780752,Chicago,Illinois,Fort Worth,Texas
1248.174481459956,Chicago,Illinois,El Paso,Texas
1531.650229087836,Chicago,Illinois,Las Vegas,Nevada
1445.9286876278916,Chicago,Illinois,Tucson,Arizona
408.94911126290054,Chicago,Illinois,Kansas City,Missouri
1752.6395002206418,Chicago,Illinois,Long Beach,California
595.0238195278123,Chicago,Illinois,Tulsa,Oklahoma
1007.7891443150227,Chicago,Illinois,Tampa,Florida
1116.9222922241925,Chicago,Illinois,Corpus Christi,Texas
2846.3305833013383,Chicago,Illinois,Anchorage,Alaska
474.8072061076493,Chicago,Illinois,Lincoln,Nebraska
142.0568986955104,Chicago,Illinois,Fort Wayne,Indiana
624.7295663631354,Chicago,Illinois,Durham,North Carolina
1459.6554411851141,Chicago,Illinois,Glendale,Arizona
806.9073319246879,Chicago,Illinois,Irving,Texas
815.0596144602612,Chicago,Illinois,Baton Rouge,Louisiana
1707.6168875550707,Chicago,Illinois,Fontana,California
31.932574107968478,Chicago,Illinois,Aurora,Illinois
556.0109905719129,Chicago,Illinois,Little Rock,Arkansas
776.5751369792704,Chicago,Illinois,Mobile,Alabama
1093.3256404702256,Chicago,Illinois,Port St. Lucie,Florida
840.8959472023502,Chicago,Illinois,Providence,Rhode Island
476.91801536605294,Chicago,Illinois,Sioux Falls,South Dakota
1176.726544520293,Chicago,Illinois,Pembroke Pines,Florida
1456.7412183056736,Chicago,Illinois,Peoria,Arizona
928.0048323578719,Chicago,Illinois,Lakewood,Colorado
1724.491490501632,Chicago,Illinois,Pomona,California
366.7789720381828,Chicago,Illinois,Clarksville,Tennessee
1761.3444260608424,Chicago,Illinois,Torrance,California
1241.2149964990558,Chicago,Illinois,McAllen,Texas
232.4568364602593,Chicago,Illinois,Dayton,Ohio
244.13154491496573,Chicago,Illinois,Warren,Michigan
1783.9864402468456,Chicago,Illinois,Roseville,California
1739.1778608710254,Chicago,Illinois,Visalia,California
708.6881474958993,Chicago,Illinois,Elizabeth,New Jersey
1688.9217156965433,Chicago,Illinois,Victorville,California
963.7429754236473,Chicago,Illinois,Round Rock,Texas
1066.3667327674232,Chicago,Illinois,Odessa,Texas
1831.9048161498354,Chicago,Illinois,Fairfield,California
1269.903920755285,Chicago,Illinois,West Jordan,Utah
1744.8335061119317,Chicago,Illinois,Costa Mesa,California
853.4514733455832,Chicago,Illinois,Cambridge,Massachusetts
1041.5190493592859,Chicago,Illinois,Palm Bay,Florida
759.2692590840858,Chicago,Illinois,Waterbury,Connecticut
1835.84296644533,Chicago,Illinois,Santa Maria,California
784.3718651959297,Chicago,Illinois,Tyler,Texas
1725.310616102427,Chicago,Illinois,El Cajon,California
74.08913042090317,Chicago,Illinois,South Bend,Indiana
1012.2202991493112,Chicago,Illinois,San Angelo,Texas
942.4934049416532,Chicago,Illinois,Houston,Texas
1053.2330309414347,Chicago,Illinois,San Antonio,Texas
867.2375312580823,Chicago,Illinois,Jacksonville,Florida
592.0516544960972,Chicago,Illinois,Charlotte,North Carolina
599.8326565698129,Chicago,Illinois,Washington,District of Columbia
396.71537669804644,Chicago,Illinois,Nashville,Tennessee
277.2130009757023,Chicago,Illinois,Louisville,Kentucky
1751.3388958032633,Chicago,Illinois,Fresno,California
926.0976996141676,Chicago,Illinois,Colorado Springs,Colorado
717.7159959361404,Chicago,Illinois,Virginia Beach,Virginia
821.0572046588738,Chicago,Illinois,Arlington,Texas
1750.9704244769664,Chicago,Illinois,Bakersfield,California
1709.4992567634404,Chicago,Illinois,Riverside,California
1801.1515547557606,Chicago,Illinois,Stockton,California
1526.1674862284926,Chicago,Illinois,Henderson,Nevada
212.89269321381678,Chicago,Illinois,Toledo,Ohio
1019.0704834657281,Chicago,Illinois,St. Petersburg,Florida
124.81958586176049,Chicago,Illinois,Madison,Wisconsin
1692.5426205027156,Chicago,Illinois,Reno,Nevada
708.6969102646219,Chicago,Illinois,Chesapeake,Virginia
621.8883337873689,Chicago,Illinois,Richmond,Virginia
1512.8116285217652,Chicago,Illinois,Spokane,Washington
523.5866263936178,Chicago,Illinois,Rochester,New York
1745.4690491656359,Chicago,Illinois,Glendale,California
325.0627903512683,Chicago,Illinois,Akron,Ohio
130.0343263888938,Chicago,Illinois,Grand Rapids,Michigan
813.9122252148662,Chicago,Illinois,Tallahassee,Florida
818.5055911408614,Chicago,Illinois,Worcester,Massachusetts
1172.856660685116,Chicago,Illinois,Fort Lauderdale,Florida
1728.482998453148,Chicago,Illinois,Oceanside,California
1717.0621730145845,Chicago,Illinois,Ontario,California
1783.672817311999,Chicago,Illinois,Salem,Oregon
785.207071184494,Chicago,Illinois,Frisco,Texas
1850.0761816029988,Chicago,Illinois,Hayward,California
781.5188292232078,Chicago,Illinois,Springfield,Massachusetts
1179.6976578033523,Chicago,Illinois,Hollywood,Florida
25.628078845355603,Chicago,Illinois,Naperville,Illinois
754.3076895850702,Chicago,Illinois,Bridgeport,Connecticut
1740.6726922318794,Chicago,Illinois,Pasadena,California
1179.7105730541475,Chicago,Illinois,Miramar,Florida
1049.9385996656054,Chicago,Illinois,Midland,Texas
657.3361404664529,Chicago,Illinois,Columbia,South Carolina
244.91876416895732,Chicago,Illinois,Sterling Heights,Michigan
1162.0227509965462,Chicago,Illinois,Coral Springs,Florida
844.0606114157627,Chicago,Illinois,Lafayette,Louisiana
1768.6173481422443,Chicago,Illinois,Simi Valley,California
931.6425528246291,Chicago,Illinois,Abilene,Texas
206.1120849652103,Chicago,Illinois,Ann Arbor,Michigan
753.1292777144837,Chicago,Illinois,Wilmington,North Carolina
1256.8325336670969,Chicago,Illinois,Provo,Utah
126.13649949876374,Chicago,Illinois,Peoria,Illinois
955.3125656028951,Chicago,Illinois,Pearland,Texas
918.015844365441,Chicago,Illinois,College Station,Texas
1751.8411055222396,Chicago,Illinois,Gresham,Oregon
842.318445853087,Chicago,Illinois,Lowell,Massachusetts
917.1256630321777,Chicago,Illinois,Centennial,Colorado
1133.8033166205164,Chicago,Illinois,West Palm Beach,Florida
594.6527175760575,Chicago,Illinois,Broken Arrow,Oklahoma
1745.810346092434,Chicago,Illinois,Norwalk,California
809.7586149568749,Chicago,Illinois,Wichita Falls,Texas
1711.2419460359695,Chicago,Illinois,Jurupa Valley,California
954.1506846284415,Chicago,Illinois,League City,Texas
1726.2188490193191,Chicago,Illinois,Vista,California
250.73412705156352,Chicago,Illinois,Clinton,Michigan
721.911537221291,Chicago,Illinois,New York,New York
1453.2950405548197,Chicago,Illinois,Phoenix,Arizona
1733.6961328150458,Chicago,Illinois,San Diego,California
1895.8286531882925,Chicago,Illinois,San Francisco,California
1742.6831006958541,Chicago,Illinois,Seattle,Washington
858.6734004295494,Chicago,Illinois,Boston,Massachusetts
484.372816531582,Chicago,Illinois,Memphis,Tennessee
609.9826707706447,Chicago,Illinois,Baltimore,Maryland
642.6005929984995,Chicago,Illinois,Raleigh,North Carolina
436.61207698688656,Chicago,Illinois,Omaha,Nebraska
828.6252579255051,Chicago,Illinois,New Orleans,Louisiana
906.0882688299331,Chicago,Illinois,Aurora,Colorado
314.79358347137435,Chicago,Illinois,Lexington,Kentucky
414.6603476853141,Chicago,Illinois,Pittsburgh,Pennsylvania
582.1115987759838,Chicago,Illinois,Greensboro,North Carolina
1000.5371986696796,Chicago,Illinois,Orlando,Florida
1197.2269646978052,Chicago,Illinois,Laredo,Texas
967.6917571311321,Chicago,Illinois,Lubbock,Texas
702.0780098102215,Chicago,Illinois,Norfolk,Virginia
1445.3238391846887,Chicago,Illinois,Gilbert,Arizona
1455.6538943898797,Chicago,Illinois,Boise,Idaho
308.0835242450345,Chicago,Illinois,Des Moines,Iowa
1794.0674671827899,Chicago,Illinois,Oxnard,California
722.1155878335562,Chicago,Illinois,Yonkers,New York
666.488868239996,Chicago,Illinois,Columbus,Georgia
733.4349921491914,Chicago,Illinois,Shreveport,Louisiana
818.2242411603203,Chicago,Illinois,Grand Prairie,Texas
1234.602922932407,Chicago,Illinois,Brownsville,Texas
488.8236664858405,Chicago,Illinois,Chattanooga,Tennessee
1862.5493862713602,Chicago,Illinois,Santa Rosa,California
777.4017071260026,Chicago,Illinois,McKinney,Texas
440.91146319439315,Chicago,Illinois,Springfield,Missouri
637.981218361774,Chicago,Illinois,Cary,North Carolina
1725.5902590556402,Chicago,Illinois,Palmdale,California
944.4903310084408,Chicago,Illinois,Pasadena,Texas
418.0033980440096,Chicago,Illinois,Kansas City,Kansas
707.1800925616578,Chicago,Illinois,Paterson,New Jersey
799.1403417460016,Chicago,Illinois,Mesquite,Texas
1733.5624335700256,Chicago,Illinois,Bellevue,Washington
915.1526447012424,Chicago,Illinois,Thornton,Colorado
887.9101821696947,Chicago,Illinois,Waco,Texas
793.1801961136104,Chicago,Illinois,Denton,Texas
421.5561049138773,Chicago,Illinois,Murfreesboro,Tennessee
767.1395688583392,Chicago,Illinois,New Haven,Connecticut
1736.134604855422,Chicago,Illinois,Kent,Washington
1849.4585637671075,Chicago,Illinois,Santa Clara,California
696.4163901088715,Chicago,Illinois,Norman,Oklahoma
572.7013161230554,Chicago,Illinois,Fargo,North Dakota
927.338682686194,Chicago,Illinois,Arvada,Colorado
171.72184516049043,Chicago,Illinois,Lansing,Michigan
287.077823412789,Chicago,Illinois,Rochester,Minnesota
791.4171753256954,Chicago,Illinois,Richardson,Texas
35.93565654117954,Chicago,Illinois,Elgin,Illinois
581.0198766112976,Chicago,Illinois,High Point,North Carolina
835.6646965684226,Chicago,Illinois,Manchester,New Hampshire
1855.8559133641456,Chicago,Illinois,Richmond,California
929.3697628874486,Chicago,Illinois,Boulder,Colorado
1744.5856261197478,Chicago,Illinois,Clovis,California
578.5903025007476,Chicago,Illinois,Sandy Springs,Georgia
796.8345452710721,Chicago,Illinois,Lewisville,Texas
1703.708333503408,Chicago,Illinois,Rialto,California
702.8696903999424,Chicago,Illinois,Edison,New Jersey
704.9975654909207,Chicago,Illinois,Woodbridge,New Jersey
670.4229161643957,Chicago,Illinois,Philadelphia,Pennsylvania
803.4751521971807,Chicago,Illinois,Dallas,Texas
278.20158015827735,Chicago,Illinois,Columbus,Ohio
239.10067856633586,Chicago,Illinois,Detroit,Michigan
1761.7856646528298,Chicago,Illinois,Portland,Oregon
86.4258272441563,Chicago,Illinois,Milwaukee,Wisconsin
1796.0398436961082,Chicago,Illinois,Sacramento,California
1195.564775997432,Chicago,Illinois,Miami,Florida
1853.1251163505722,Chicago,Illinois,Oakland,California
590.7381188281017,Chicago,Illinois,Wichita,Kansas
4270.0416861324275,Chicago,Illinois,Honolulu,Hawaii
260.7405253846805,Chicago,Illinois,St. Louis,Missouri
348.77031323154995,Chicago,Illinois,Saint Paul,Minnesota
788.4087158888161,Chicago,Illinois,Plano,Texas
1734.1234104330742,Chicago,Illinois,Chula Vista,California
458.67596320891187,Chicago,Illinois,Buffalo,New York
1451.8658520950967,Chicago,Illinois,Chandler,Arizona
564.9161340679589,Chicago,Illinois,Winston–Salem,North Carolina
1187.4174539709957,Chicago,Illinois,Hialeah,Florida
1697.915368437557,Chicago,Illinois,San Bernardino,California
1792.9824253674465,Chicago,Illinois,Modesto,California
579.5600212242413,Chicago,Illinois,Birmingham,Alabama
1700.3869359825176,Chicago,Illinois,Moreno Valley,California
1748.993274180586,Chicago,Illinois,Huntington Beach,California
664.1764800571943,Chicago,Illinois,Montgomery,Alabama
664.4643904804929,Chicago,Illinois,Augusta,Georgia
1263.858320346883,Chicago,Illinois,Salt Lake City,Utah
423.75412195089905,Chicago,Illinois,Overland Park,Kansas
1451.9113534041778,Chicago,Illinois,Tempe,Arizona
683.3720421172457,Chicago,Illinois,Newport News,Virginia
1712.3521841394634,Chicago,Illinois,Rancho Cucamonga,California
1743.645815223269,Chicago,Illinois,Garden Grove,California
1795.030094765559,Chicago,Illinois,Elk Grove,California
1720.7572058373776,Chicago,Illinois,Corona,California
1795.2117830650743,Chicago,Illinois,Eugene,Oregon
1726.0654346936665,Chicago,Illinois,Lancaster,California
1849.0141908919732,Chicago,Illinois,Salinas,California
1851.966326166057,Chicago,Illinois,Sunnyvale,California
32.89167626852785,Chicago,Illinois,Joliet,Illinois
773.1889072699494,Chicago,Illinois,Savannah,Georgia
933.8183760708932,Chicago,Illinois,Killeen,Texas
1738.5471689985127,Chicago,Illinois,Fullerton,California
1269.252258765734,Chicago,Illinois,West Valley City,Utah
429.90150070021673,Chicago,Illinois,Olathe,Kansas
757.5854320410365,Chicago,Illinois,Charleston,South Carolina
797.1804190977882,Chicago,Illinois,Carrollton,Texas
896.4801806872581,Chicago,Illinois,Gainesville,Florida
1777.3653346739752,Chicago,Illinois,Thousand Oaks,California
466.2871672698213,Chicago,Illinois,Topeka,Kansas
596.8014525996074,Chicago,Illinois,Athens,Georgia
1847.3007138716994,Chicago,Illinois,Vallejo,California
317.3807001855164,Chicago,Illinois,Columbia,Missouri
267.6705860771054,Chicago,Illinois,Evansville,Indiana
401.0520155780482,Chicago,Illinois,Independence,Missouri
1737.7158443964001,Chicago,Illinois,El Monte,California
1730.6792922124578,Chicago,Illinois,Carlsbad,California
1747.2625338160467,Chicago,Illinois,Downey,California
1711.0307815396598,Chicago,Illinois,Murrieta,California
1826.059767018226,Chicago,Illinois,Antioch,California
1078.4830423415694,Chicago,Illinois,Billings,Montana
1794.587868094673,Chicago,Illinois,Ventura,California
1166.5586518512175,Chicago,Illinois,Pompano Beach,Florida
1732.1980489317787,Chicago,Illinois,West Covina,California
1867.1217785306455,Chicago,Illinois,Daly City,California
1775.702011890751,Chicago,Illinois,Hillsboro,Oregon
1749.333091509211,Chicago,Illinois,Burbank,California
152.90664256720038,Chicago,Illinois,Davenport,Iowa
1174.0490297363838,Chicago,Illinois,Davie,Florida
1735.1741114203253,Chicago,Illinois,Renton,Washington
1759.0342290124797,Chicago,Illinois,Los Angeles,California
1843.4008757279162,Chicago,Illinois,San Jose,California
164.4346954382874,Chicago,Illinois,Indianapolis,Indiana
914.6665279793197,Chicago,Illinois,Denver,Colorado
692.5470751851644,Chicago,Illinois,Oklahoma City,Oklahoma
1129.7860980218816,Chicago,Illinois,Albuquerque,New Mexico
1440.7593713020656,Chicago,Illinois,Mesa,Arizona
588.8840919044407,Chicago,Illinois,Atlanta,Georgia
355.8895804957715,Chicago,Illinois,Minneapolis,Minnesota
312.5946190654365,Chicago,Illinois,Cleveland,Ohio
1730.9219587658886,Chicago,Illinois,Anaheim,California
1741.0530779333055,Chicago,Illinois,Santa Ana,California
251.59671876793914,Chicago,Illinois,Cincinnati,Ohio
709.0130431098573,Chicago,Illinois,Newark,New Jersey
1737.218375371224,Chicago,Illinois,Irvine,California
714.7576340987857,Chicago,Illinois,Jersey City,New Jersey
1437.923250489015,Chicago,Illinois,Scottsdale,Arizona
1521.542647272686,Chicago,Illinois,North Las Vegas,Nevada
792.25350335342,Chicago,Illinois,Garland,Texas
1844.939808505621,Chicago,Illinois,Fremont,California
1747.8120327445004,Chicago,Illinois,Tacoma,Washington
666.3539438480407,Chicago,Illinois,Fayetteville,North Carolina
895.2925735935911,Chicago,Illinois,Amarillo,Texas
499.14296619658836,Chicago,Illinois,Huntsville,Alabama
454.8427192475299,Chicago,Illinois,Knoxville,Tennessee
1751.8531697141873,Chicago,Illinois,Santa Clarita,California
1104.6193325802242,Chicago,Illinois,Cape Coral,Florida
1758.6654932519846,Chicago,Illinois,Vancouver,Washington
676.3599325418429,Chicago,Illinois,Jackson,Mississippi
911.8942209911484,Chicago,Illinois,Fort Collins,Colorado
598.8474878137033,Chicago,Illinois,Alexandria,Virginia
664.8348732381853,Chicago,Illinois,Macon,Georgia
1719.7503228126052,Chicago,Illinois,Escondido,California
77.13128884021961,Chicago,Illinois,Rockford,Illinois
597.1638394478613,Chicago,Illinois,Syracuse,New York
1738.3054347870047,Chicago,Illinois,Orange,California
694.9653494555834,Chicago,Illinois,Hampton,Virginia
1467.995565940937,Chicago,Illinois,Surprise,Arizona
206.87153224654185,Chicago,Illinois,Cedar Rapids,Iowa
737.281393869482,Chicago,Illinois,Stamford,Connecticut
1836.8382934772771,Chicago,Illinois,Concord,California
776.1388091160694,Chicago,Illinois,Hartford,Connecticut
1854.6515830070225,Chicago,Illinois,Berkeley,California
643.2393801169355,Chicago,Illinois,Allentown,Pennsylvania
893.3464205877181,Chicago,Illinois,Beaumont,Texas
175.7328205334289,Chicago,Illinois,Springfield,Illinois
1002.5675755739486,Chicago,Illinois,Clearwater,Florida
922.0692499514869,Chicago,Illinois,Westminster,Colorado
1183.4440690655201,Chicago,Illinois,Miami Gardens,Florida
1710.6438044561596,Chicago,Illinois,Temecula,California
1757.6306024371142,Chicago,Illinois,Inglewood,California
932.3836847624839,Chicago,Illinois,Pueblo,Colorado
748.4205917691692,Chicago,Illinois,North Charleston,South Carolina
1735.5754742765525,Chicago,Illinois,Everett,Washington
1011.2053060767696,Chicago,Illinois,Lakeland,Florida
187.095225464069,Chicago,Illinois,Green Bay,Wisconsin
898.4747779561803,Chicago,Illinois,Greeley,Colorado
1862.475663963439,Chicago,Illinois,San Mateo,California
1244.3553548524133,Chicago,Illinois,Las Cruces,New Mexico
717.2734734171355,Chicago,Illinois,Lakewood,New Jersey
0.0,Austin,Texas,Austin,Texas
173.86978553895966,Austin,Texas,Fort Worth,Texas
527.097927215474,Austin,Texas,El Paso,Texas
1095.338058055676,Austin,Texas,Las Vegas,Nevada
789.4588822809045,Austin,Texas,Tucson,Arizona
639.6473746214625,Austin,Texas,Kansas City,Missouri
1223.8946672678603,Austin,Texas,Long Beach,California
418.8018855948787,Austin,Texas,Tulsa,Oklahoma
940.5252856612198,Austin,Texas,Tampa,Florida
180.67107658572522,Austin,Texas,Corpus Christi,Texas
3161.457050167186,Austin,Texas,Anchorage,Alaska
732.6784246165153,Austin,Texas,Lincoln,Nebraska
1031.3887512307695,Austin,Texas,Fort Wayne,Indiana
1163.408713007855,Austin,Texas,Durham,North Carolina
879.7637231965574,Austin,Texas,Glendale,Arizona
183.45411150731525,Austin,Texas,Irving,Texas
397.1946477933624,Austin,Texas,Baton Rouge,Louisiana
1186.6659322470687,Austin,Texas,Fontana,California
956.2972880468777,Austin,Texas,Aurora,Illinois
440.7721301674508,Austin,Texas,Little Rock,Arkansas
578.5570050069741,Austin,Texas,Mobile,Alabama
1077.1932808648091,Austin,Texas,Port St. Lucie,Florida
1672.4578355888702,Austin,Texas,Providence,Rhode Island
921.4802756249778,Austin,Texas,Sioux Falls,South Dakota
1106.3501218799709,Austin,Texas,Pembroke Pines,Florida
889.9179724577464,Austin,Texas,Peoria,Arizona
775.213683176098,Austin,Texas,Lakewood,Colorado
1203.2526221441271,Austin,Texas,Pomona,California
743.4501643830002,Austin,Texas,Clarksville,Tennessee
1234.7660636590824,Austin,Texas,Torrance,California
284.56692978297434,Austin,Texas,McAllen,Texas
1011.9490434368615,Austin,Texas,Dayton,Ohio
1178.2949263383719,Austin,Texas,Warren,Michigan
1466.1705833478575,Austin,Texas,Roseville,California
1317.6297008381086,Austin,Texas,Visalia,California
1508.4714627079063,Austin,Texas,Elizabeth,New Jersey
1184.587418558756,Austin,Texas,Victorville,California
16.266627235646872,Austin,Texas,Round Rock,Texas
294.1828414004927,Austin,Texas,Odessa,Texas
1494.126429789058,Austin,Texas,Fairfield,California
1075.7067552101357,Austin,Texas,West Jordan,Utah
1208.9228861524973,Austin,Texas,Costa Mesa,California
1700.3883902944583,Austin,Texas,Cambridge,Massachusetts
1048.8308328763499,Austin,Texas,Palm Bay,Florida
1587.4420342379346,Austin,Texas,Waterbury,Connecticut
1363.2865392078784,Austin,Texas,Santa Maria,California
201.76504266056756,Austin,Texas,Tyler,Texas
1148.9503839148656,Austin,Texas,El Cajon,California
1018.7177416796483,Austin,Texas,South Bend,Indiana
179.18360925520975,Austin,Texas,San Angelo,Texas
146.65593458305577,Austin,Texas,Houston,Texas
74.13269135058205,Austin,Texas,San Antonio,Texas
964.6087480453721,Austin,Texas,Jacksonville,Florida
1044.5252859722416,Austin,Texas,Charlotte,North Carolina
1323.9821710351935,Austin,Texas,Washington,District of Columbia
756.0917858538999,Austin,Texas,Nashville,Tennessee
883.1726667015492,Austin,Texas,Louisville,Kentucky
1349.8832552182134,Austin,Texas,Fresno,California
716.995159440618,Austin,Texas,Colorado Springs,Colorado
1333.0388167166936,Austin,Texas,Virginia Beach,Virginia
170.69665590666722,Austin,Texas,Arlington,Texas
1287.1141745868517,Austin,Texas,Bakersfield,California
1181.1960600432374,Austin,Texas,Riverside,California
1451.1610665165813,Austin,Texas,Stockton,California
1078.864061400433,Austin,Texas,Henderson,Nevada
1118.9295411626704,Austin,Texas,Toledo,Ohio
934.2394530737065,Austin,Texas,St. Petersburg,Florida
1000.9906578219999,Austin,Texas,Madison,Wisconsin
1408.1525350224763,Austin,Texas,Reno,Nevada
1316.4315549739397,Austin,Texas,Chesapeake,Virginia
1269.337759393679,Austin,Texas,Richmond,Virginia
1598.7303895623654,Austin,Texas,Spokane,Washington
1427.7652171368711,Austin,Texas,Rochester,New York
1231.9712600542016,Austin,Texas,Glendale,California
1179.8956465498063,Austin,Texas,Akron,Ohio
1106.1245652450648,Austin,Texas,Grand Rapids,Michigan
809.0332105907917,Austin,Texas,Tallahassee,Florida
